section,section_slug,link_text,cycle_start,cycle_end,year,month_number,month_name_es,document_date,url,is_pdf,parent_page
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 40,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/562307/Reporte_Precios_40_19-20_al_200703.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 39,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/561072/Reporte_Precios_39_19-20_al_200626.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 38,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/559813/Reporte_Precios_38_19-20_al_200619.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 37,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/557934/Reporte_Precios_37_19-20_al_200612.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 36,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/556649/Reporte_Precios_36_19-20_al_200605.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 35,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/555334/Reporte_Precios_35_19-20_al_200529.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 34,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/553919/Reporte_Precios_34_19-20_al_200522.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 33,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/553918/Reporte_Precios_33_19-20_al_200515.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 32,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/551881/Reporte_Precios_32_19-20_al_200508.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 31,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/550724/Reporte_Precios_31_19-20_al_200501.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 30,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/548669/Reporte_Precios_30_19-20_al_200424.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 29,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/547459/Reporte_Precios_29_19-20_al_200417.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 28,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/546528/Reporte_Precios_28_19-20_al_200410.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 27,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/545645/Reporte_Precios_27_19-20_al_200403.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 26,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/545643/Reporte_Precios_26_19-20_al_200327.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 25,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/545644/Reporte_Precios_25_19-20_al_200320.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 24,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/545642/Reporte_Precios_24_19-20_al_200313.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 23,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/545641/Reporte_Precios_23_19-20_al_200306.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 22,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/545640/Reporte_Precios_22_19-20_al_200228.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 21,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/536625/Reporte_Precios_21_19-20_al_200221.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 20,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/535793/Reporte_Precios_20_19-20_al_200214.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 19,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/533645/Reporte_Precios_19_19-20_al_200207.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 18,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/532192/Reporte_Precios_18_19-20_al_200131.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 17,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/529924/Reporte_Precios_17_19-20_al_200124.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 16,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/527681/Reporte_Precios_16_19-20_al_200117.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 15,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/524221/Reporte_Precios_15_19-20_al_200110.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 14,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/522547/Reporte_Precios_14_19-20_al_200103.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 13,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/521733/Reporte_Precios_13_19-20_al_191227.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 12,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/518718/Reporte_Precios_12_19-20_al_191220.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 11,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/517578/Reporte_Precios_11_19-20_al_191213.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 10,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/516479/Reporte_Precios_10_19-20_al_191206.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 9,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/514877/Reporte_Precios_09_19-20_al_191129.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 8,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/513687/Reporte_Precios_08_19-20_al_191122.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 7,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/511703/Reporte_Precios_07_19-20_al_191115.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 6,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/510211/Reporte_Precios_06_19-20_al_191108.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 5,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/508020/Reporte_Precios_05_19-20_al_191101.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 4,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/508019/Reporte_Precios_04_19-20_al_191025.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 3,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/508018/Reporte_Precios_03_19-20_al_191018.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 2,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/508017/Reporte_Precios_02_19-20_al_191011.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 1,2019,2020,,,,,https://www.gob.mx/cms/uploads/attachment/file/508016/Reporte_Precios_01_19-20_al_191004.pdf,True,https://www.gob.mx/conadesuca/documentos/76741
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 49,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/666842/Reporte_Precios_49_20-21_al_210903.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 50,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/668606/Reporte_Precios_50_20-21_al_210910.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 51,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/669136/Reporte_Precios_51_20-21_al_210917.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 52,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/670854/Reporte_Precios_52_20-21_al_210924.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal final de precios y exportaciones,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/671274/Reporte_Precios_final_20-21_al_210930.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 44,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/659552/Reporte_Precios_44_20-21_al_210730.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 45,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/660813/Reporte_Precios_45_20-21_al_210806.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 46,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/662516/Reporte_Precios_46_20-21_al_210813.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 47,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/663920/Reporte_Precios_47_20-21_al_210820.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 48,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/665379/Reporte_Precios_48_20-21_al_210827.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 40,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/653584/Reporte_Precios_40_20-21_al_210702.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 41,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/653585/Reporte_Precios_41_20-21_al_210709.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 42,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/654945/Reporte_Precios_42_20-21_al_210716.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 43,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/657263/Reporte_Precios_43_20-21_al_210723.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 36,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/644654/Reporte_Precios_36_20-21_al_210604.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 37,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/646233/Reporte_Precios_37_20-21_al_210611.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 38,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/647333/Reporte_Precios_38_20-21_al_210618.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 39,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/649122/Reporte_Precios_39_20-21_al_210625.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 31,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/635034/Reporte_Precios_31_20-21_al_210430.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 32,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/636563/Reporte_Precios_32_20-21_al_210507.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 33,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/638067/Reporte_Precios_33_20-21_al_210514.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 34,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/640387/Reporte_Precios_34_20-21_al_210521.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 35,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/642792/Reporte_Precios_35_20-21_al_210528.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 27,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/626772/Reporte_Precios_27_20-21_al_210402.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 28,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/628620/Reporte_Precios_28_20-21_al_210409.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 29,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/631263/Reporte_Precios_29_20-21_al_210416.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 30,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/632806/Reporte_Precios_30_20-21_al_210423.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 23,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/620764/Reporte_Precios_23_20-21_al_210305.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 24,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/622719/Reporte_Precios_24_20-21_al_210312.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 25,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/623712/Reporte_Precios_25_20-21_al_210319.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 26,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/625963/Reporte_Precios_26_20-21_al_210326.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 19,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/614769/Reporte_Precios_19_20-21_al_210205.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 20,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/616115/Reporte_Precios_20_20-21_al_210212.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 21,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/617604/Reporte_Precios_21_20-21_al_210219.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 22,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/619207/Reporte_Precios_22_20-21_al_210226.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 18,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/613690/Reporte_Precios_18_20-21_al_210129.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 17,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/608791/Reporte_Precios_17_20-21_al_210122.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 16,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/607353/Reporte_Precios_16_20-21_al_210115.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 15,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/607222/Reporte_Mercados_003_202012_v2.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 14,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/604482/Reporte_Precios_14_20-21_al_210101.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 13,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/602685/Reporte_Precios_13_20-21_al_201225.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 12,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/602684/Reporte_Precios_12_20-21_al_201218.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 11,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/600180/Reporte_Precios_11_20-21_al_201211.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
