date,price,product_type,year,month
2003-07-24,285.63,estandar,2003,7
2003-07-25,285.81,estandar,2003,7
2003-07-28,285.97,estandar,2003,7
2003-07-29,285.86,estandar,2003,7
2003-07-30,285.26,estandar,2003,7
2003-07-31,285.5,estandar,2003,7
2003-08-01,285.78,estandar,2003,8
2003-08-04,286.28,estandar,2003,8
2003-08-05,286.33,estandar,2003,8
2003-08-06,286.7,estandar,2003,8
2003-08-07,286.73,estandar,2003,8
2003-08-08,286.7,estandar,2003,8
2003-08-11,287.21,estandar,2003,8
2003-08-12,287.87,estandar,2003,8
2003-08-13,287.7,estandar,2003,8
2003-08-14,287.45,estandar,2003,8
2003-08-15,287.96,estandar,2003,8
2003-08-18,288.18,estandar,2003,8
2003-08-19,287.97,estandar,2003,8
2003-08-20,288.51,estandar,2003,8
2003-08-21,288.47,estandar,2003,8
2003-08-22,288.24,estandar,2003,8
2003-08-25,287.79,estandar,2003,8
2003-08-26,288.41,estandar,2003,8
2003-08-27,289.21,estandar,2003,8
2003-08-28,289.13,estandar,2003,8
2003-08-29,289.47,estandar,2003,8
2003-09-01,290.19,estandar,2003,9
2003-09-02,290.55,estandar,2003,9
2003-09-03,290.58,estandar,2003,9
2003-09-04,290.97,estandar,2003,9
2003-09-05,291.19,estandar,2003,9
2003-09-08,291.78,estandar,2003,9
2003-09-09,291.69,estandar,2003,9
2003-09-10,292.84,estandar,2003,9
2003-09-11,293.07,estandar,2003,9
2003-09-12,293.64,estandar,2003,9
2003-09-15,294.17,estandar,2003,9
2003-09-17,295.04,estandar,2003,9
2003-09-18,296.86,estandar,2003,9
2003-09-19,296.8,estandar,2003,9
2003-09-22,297.71,estandar,2003,9
2003-09-23,298.44,estandar,2003,9
2003-09-24,298.62,estandar,2003,9
2003-09-25,299.71,estandar,2003,9
2003-09-26,299.39,estandar,2003,9
2003-09-29,301.21,estandar,2003,9
2003-09-30,302.19,estandar,2003,9
2003-10-01,302.79,estandar,2003,10
2003-10-02,302.93,estandar,2003,10
2003-10-03,303.45,estandar,2003,10
2003-10-06,303.91,estandar,2003,10
2003-10-07,304.48,estandar,2003,10
2003-10-08,304.63,estandar,2003,10
2003-10-09,304.86,estandar,2003,10
2003-10-10,304.54,estandar,2003,10
2003-10-13,305.53,estandar,2003,10
2003-10-14,305.81,estandar,2003,10
2003-10-15,306.3,estandar,2003,10
2003-10-16,306.28,estandar,2003,10
2003-10-17,306.14,estandar,2003,10
2003-10-20,305.38,estandar,2003,10
2003-10-21,305.9,estandar,2003,10
2003-10-22,305.83,estandar,2003,10
2003-10-23,306.01,estandar,2003,10
2003-10-24,305.7,estandar,2003,10
2003-10-27,305.64,estandar,2003,10
2003-10-28,306.0,estandar,2003,10
2003-10-29,306.1,estandar,2003,10
2003-10-30,305.89,estandar,2003,10
2003-10-31,305.8,estandar,2003,10
2003-11-03,305.33,estandar,2003,11
2003-11-04,305.95,estandar,2003,11
2003-11-05,306.15,estandar,2003,11
2003-11-06,306.35,estandar,2003,11
2003-11-07,306.11,estandar,2003,11
2003-11-10,306.09,estandar,2003,11
2003-11-11,306.18,estandar,2003,11
2003-11-12,306.08,estandar,2003,11
2003-11-13,306.53,estandar,2003,11
2003-11-14,305.86,estandar,2003,11
2003-11-17,306.07,estandar,2003,11
2003-11-18,305.9,estandar,2003,11
2003-11-19,306.78,estandar,2003,11
2003-11-21,307.39,estandar,2003,11
2003-11-24,307.4,estandar,2003,11
2003-11-25,307.66,estandar,2003,11
2003-11-26,308.48,estandar,2003,11
2003-11-27,308.85,estandar,2003,11
2003-11-28,308.79,estandar,2003,11
2003-12-01,309.56,estandar,2003,12
2003-12-02,309.92,estandar,2003,12
2003-12-03,309.79,estandar,2003,12
2003-12-04,310.03,estandar,2003,12
2003-12-05,310.08,estandar,2003,12
2003-12-08,310.4,estandar,2003,12
2003-12-09,310.69,estandar,2003,12
2003-12-10,310.72,estandar,2003,12
2003-12-11,310.87,estandar,2003,12
2003-12-12,311.27,estandar,2003,12
2003-12-15,311.39,estandar,2003,12
2003-12-16,311.76,estandar,2003,12
2003-12-17,313.25,estandar,2003,12
2003-12-18,313.15,estandar,2003,12
2003-12-19,313.59,estandar,2003,12
2003-12-22,313.75,estandar,2003,12
2003-12-23,314.01,estandar,2003,12
2003-12-24,314.8,estandar,2003,12
2003-12-26,313.82,estandar,2003,12
2003-12-29,315.01,estandar,2003,12
2003-12-30,315.46,estandar,2003,12
2003-12-31,315.06,estandar,2003,12
2004-01-02,315.06,estandar,2004,1
2004-01-05,315.11,estandar,2004,1
2004-01-06,314.94,estandar,2004,1
2004-01-07,314.34,estandar,2004,1
2004-01-08,313.87,estandar,2004,1
2004-01-09,313.63,estandar,2004,1
2004-01-12,313.42,estandar,2004,1
2004-01-13,313.37,estandar,2004,1
2004-01-14,313.7,estandar,2004,1
2004-01-15,313.8,estandar,2004,1
2004-01-16,313.6,estandar,2004,1
2004-01-19,313.08,estandar,2004,1
2004-01-20,312.66,estandar,2004,1
2004-01-21,311.98,estandar,2004,1
2004-01-22,312.29,estandar,2004,1
2004-01-23,311.95,estandar,2004,1
2004-01-26,310.79,estandar,2004,1
2004-01-27,310.1,estandar,2004,1
2004-01-28,310.12,estandar,2004,1
2004-01-29,310.02,estandar,2004,1
2004-01-30,309.8,estandar,2004,1
2004-02-02,310.15,estandar,2004,2
2004-02-03,309.45,estandar,2004,2
2004-02-04,308.88,estandar,2004,2
2004-02-06,309.26,estandar,2004,2
2004-02-09,307.55,estandar,2004,2
2004-02-10,307.33,estandar,2004,2
2004-02-11,307.55,estandar,2004,2
2004-02-12,306.84,estandar,2004,2
2004-02-13,306.85,estandar,2004,2
2004-02-16,306.83,estandar,2004,2
2004-02-17,307.33,estandar,2004,2
2004-02-18,306.59,estandar,2004,2
2004-02-19,305.67,estandar,2004,2
2004-02-20,305.56,estandar,2004,2
2004-02-23,305.15,estandar,2004,2
2004-02-24,305.42,estandar,2004,2
2004-02-25,304.76,estandar,2004,2
2004-02-26,304.7,estandar,2004,2
2004-02-27,304.62,estandar,2004,2
2004-03-01,303.54,estandar,2004,3
2004-03-02,303.58,estandar,2004,3
2004-03-03,303.28,estandar,2004,3
2004-03-04,303.26,estandar,2004,3
2004-03-05,302.14,estandar,2004,3
2004-03-08,302.8,estandar,2004,3
2004-03-09,303.35,estandar,2004,3
2004-03-10,303.56,estandar,2004,3
2004-03-11,302.71,estandar,2004,3
2004-03-12,302.35,estandar,2004,3
2004-03-15,302.09,estandar,2004,3
2004-03-16,301.82,estandar,2004,3
2004-03-17,301.46,estandar,2004,3
2004-03-18,301.7,estandar,2004,3
2004-03-19,301.76,estandar,2004,3
2004-03-22,301.47,estandar,2004,3
2004-03-23,301.89,estandar,2004,3
2004-03-24,302.48,estandar,2004,3
2004-03-25,303.17,estandar,2004,3
2004-03-26,302.62,estandar,2004,3
2004-03-29,302.57,estandar,2004,3
2004-03-30,303.4,estandar,2004,3
2004-03-31,302.6,estandar,2004,3
2004-04-01,303.45,estandar,2004,4
2004-04-02,303.5,estandar,2004,4
2004-04-05,303.25,estandar,2004,4
2004-04-06,303.15,estandar,2004,4
2004-04-07,302.98,estandar,2004,4
2004-04-12,303.48,estandar,2004,4
2004-04-13,303.98,estandar,2004,4
2004-04-14,303.87,estandar,2004,4
2004-04-15,303.87,estandar,2004,4
2004-04-16,304.16,estandar,2004,4
2004-04-19,303.13,estandar,2004,4
2004-04-20,303.08,estandar,2004,4
2004-04-21,303.21,estandar,2004,4
2004-04-22,303.08,estandar,2004,4
2004-04-23,302.98,estandar,2004,4
2004-04-26,303.83,estandar,2004,4
2004-04-27,303.76,estandar,2004,4
2004-04-28,303.78,estandar,2004,4
2004-04-29,304.15,estandar,2004,4
2004-04-30,304.11,estandar,2004,4
2004-05-03,303.67,estandar,2004,5
2004-05-04,303.74,estandar,2004,5
2004-05-06,303.44,estandar,2004,5
2004-05-07,304.15,estandar,2004,5
2004-05-10,304.29,estandar,2004,5
2004-05-11,304.71,estandar,2004,5
2004-05-12,304.12,estandar,2004,5
2004-05-13,303.99,estandar,2004,5
2004-05-14,304.41,estandar,2004,5
2004-05-17,303.84,estandar,2004,5
2004-05-18,303.68,estandar,2004,5
2004-05-19,304.27,estandar,2004,5
2004-05-20,303.98,estandar,2004,5
2004-05-21,304.66,estandar,2004,5
2004-05-24,305.96,estandar,2004,5
2004-05-25,306.41,estandar,2004,5
2004-05-26,306.77,estandar,2004,5
2004-05-27,306.69,estandar,2004,5
2004-05-28,306.75,estandar,2004,5
2004-05-31,307.63,estandar,2004,5
2004-06-01,307.64,estandar,2004,6
2004-06-02,308.06,estandar,2004,6
2004-06-03,307.96,estandar,2004,6
2004-06-04,308.13,estandar,2004,6
2004-06-07,307.31,estandar,2004,6
2004-06-08,308.36,estandar,2004,6
2004-06-09,308.46,estandar,2004,6
2004-06-10,308.76,estandar,2004,6
2004-06-11,308.08,estandar,2004,6
2004-06-14,308.51,estandar,2004,6
2004-06-15,308.89,estandar,2004,6
2004-06-16,308.72,estandar,2004,6
2004-06-17,309.31,estandar,2004,6
2004-06-18,310.07,estandar,2004,6
2004-06-21,309.95,estandar,2004,6
2004-06-22,310.23,estandar,2004,6
2004-06-23,310.41,estandar,2004,6
2004-06-24,310.43,estandar,2004,6
2004-06-25,310.51,estandar,2004,6
2004-06-28,311.17,estandar,2004,6
2004-06-29,312.28,estandar,2004,6
2004-06-30,312.27,estandar,2004,6
2004-07-01,312.83,estandar,2004,7
2004-07-02,313.44,estandar,2004,7
2004-07-05,313.74,estandar,2004,7
2004-07-06,313.65,estandar,2004,7
2004-07-07,314.17,estandar,2004,7
2004-07-08,315.65,estandar,2004,7
2004-07-09,315.75,estandar,2004,7
2004-07-12,316.01,estandar,2004,7
2004-07-13,316.65,estandar,2004,7
2004-07-14,317.07,estandar,2004,7
2004-07-15,316.64,estandar,2004,7
2004-07-16,316.65,estandar,2004,7
2004-07-19,318.16,estandar,2004,7
2004-07-20,319.15,estandar,2004,7
2004-07-21,319.93,estandar,2004,7
2004-07-22,319.75,estandar,2004,7
2004-07-23,320.32,estandar,2004,7
2004-07-26,322.22,estandar,2004,7
2004-07-27,323.29,estandar,2004,7
2004-07-28,323.95,estandar,2004,7
2004-07-29,324.1,estandar,2004,7
2004-07-30,325.3,estandar,2004,7
2004-08-02,325.89,estandar,2004,8
2004-08-03,326.3,estandar,2004,8
2004-08-04,327.88,estandar,2004,8
2004-08-05,328.18,estandar,2004,8
2004-08-06,328.39,estandar,2004,8
2004-08-09,328.81,estandar,2004,8
2004-08-10,329.37,estandar,2004,8
2004-08-11,330.43,estandar,2004,8
2004-08-12,330.5,estandar,2004,8
2004-08-13,330.62,estandar,2004,8
2004-08-16,331.88,estandar,2004,8
2004-08-17,332.1,estandar,2004,8
2004-08-18,331.71,estandar,2004,8
2004-08-19,332.11,estandar,2004,8
2004-08-20,333.93,estandar,2004,8
2004-08-23,334.66,estandar,2004,8
2004-08-24,335.4,estandar,2004,8
2004-08-25,336.28,estandar,2004,8
2004-08-26,336.27,estandar,2004,8
2004-08-27,336.57,estandar,2004,8
2004-08-30,337.2,estandar,2004,8
2004-08-31,336.75,estandar,2004,8
2004-09-01,337.82,estandar,2004,9
2004-09-02,337.54,estandar,2004,9
2004-09-03,338.01,estandar,2004,9
2004-09-06,337.92,estandar,2004,9
2004-09-07,337.92,estandar,2004,9
2004-09-08,337.76,estandar,2004,9
2004-09-09,337.71,estandar,2004,9
2004-09-10,338.03,estandar,2004,9
2004-09-13,337.94,estandar,2004,9
2004-09-14,338.62,estandar,2004,9
2004-09-15,338.8,estandar,2004,9
2004-09-17,338.6,estandar,2004,9
2004-09-20,338.61,estandar,2004,9
2004-09-21,339.44,estandar,2004,9
2004-09-22,340.51,estandar,2004,9
2004-09-23,340.76,estandar,2004,9
2004-09-24,340.72,estandar,2004,9
2004-09-27,340.82,estandar,2004,9
2004-09-28,340.89,estandar,2004,9
2004-09-29,341.15,estandar,2004,9
2004-09-30,340.76,estandar,2004,9
2004-10-01,340.68,estandar,2004,10
2004-10-04,340.82,estandar,2004,10
2004-10-05,341.04,estandar,2004,10
2004-10-06,340.75,estandar,2004,10
2004-10-07,341.72,estandar,2004,10
2004-10-08,340.75,estandar,2004,10
2004-10-11,340.94,estandar,2004,10
2004-10-12,341.18,estandar,2004,10
2004-10-13,341.15,estandar,2004,10
2004-10-14,340.99,estandar,2004,10
2004-10-15,341.17,estandar,2004,10
2004-10-18,341.18,estandar,2004,10
2004-10-19,341.13,estandar,2004,10
2004-10-20,340.9,estandar,2004,10
2004-10-21,340.76,estandar,2004,10
2004-10-22,338.11,estandar,2004,10
2004-10-25,340.84,estandar,2004,10
2004-10-26,340.74,estandar,2004,10
2004-10-27,340.51,estandar,2004,10
2004-10-28,340.31,estandar,2004,10
2004-10-29,340.52,estandar,2004,10
2004-11-01,340.69,estandar,2004,11
2004-11-03,340.39,estandar,2004,11
2004-11-04,340.45,estandar,2004,11
2004-11-05,340.01,estandar,2004,11
2004-11-08,339.97,estandar,2004,11
2004-11-09,339.7,estandar,2004,11
2004-11-10,339.39,estandar,2004,11
2004-11-11,339.32,estandar,2004,11
2004-11-12,339.21,estandar,2004,11
2004-11-15,338.66,estandar,2004,11
2004-11-16,339.15,estandar,2004,11
2004-11-17,339.33,estandar,2004,11
2004-11-18,339.72,estandar,2004,11
2004-11-19,339.38,estandar,2004,11
2004-11-22,336.77,estandar,2004,11
2004-11-23,338.91,estandar,2004,11
2004-11-24,338.74,estandar,2004,11
2004-11-25,337.49,estandar,2004,11
2004-11-26,338.38,estandar,2004,11
2004-11-29,338.85,estandar,2004,11
2004-11-30,337.72,estandar,2004,11
2004-12-01,337.84,estandar,2004,12
2004-12-02,338.46,estandar,2004,12
2004-12-03,337.88,estandar,2004,12
2004-12-06,337.15,estandar,2004,12
2004-12-07,336.91,estandar,2004,12
2004-12-08,336.02,estandar,2004,12
2004-12-09,337.12,estandar,2004,12
2004-12-10,336.71,estandar,2004,12
2004-12-13,337.87,estandar,2004,12
2004-12-14,337.75,estandar,2004,12
2004-12-15,337.15,estandar,2004,12
2004-12-16,337.32,estandar,2004,12
2004-12-17,336.89,estandar,2004,12
2004-12-20,335.48,estandar,2004,12
2004-12-21,336.28,estandar,2004,12
2004-12-22,334.74,estandar,2004,12
2004-12-23,334.75,estandar,2004,12
2004-12-24,335.5,estandar,2004,12
2004-12-27,335.14,estandar,2004,12
2004-12-28,335.21,estandar,2004,12
2004-12-29,332.98,estandar,2004,12
2004-12-30,334.73,estandar,2004,12
2004-12-31,334.35,estandar,2004,12
2005-01-03,334.43,estandar,2005,1
2005-01-04,334.57,estandar,2005,1
2005-01-05,333.48,estandar,2005,1
2005-01-06,333.45,estandar,2005,1
2005-01-07,333.03,estandar,2005,1
2005-01-10,333.38,estandar,2005,1
2005-01-11,333.7,estandar,2005,1
2005-01-12,333.18,estandar,2005,1
2005-01-13,333.04,estandar,2005,1
2005-01-14,332.34,estandar,2005,1
2005-01-17,332.33,estandar,2005,1
2005-01-18,331.37,estandar,2005,1
2005-01-19,330.74,estandar,2005,1
2005-01-20,330.57,estandar,2005,1
2005-01-21,330.25,estandar,2005,1
2005-01-24,330.49,estandar,2005,1
2005-01-25,330.21,estandar,2005,1
2005-01-26,329.5,estandar,2005,1
2005-01-27,329.15,estandar,2005,1
2005-01-28,329.43,estandar,2005,1
2005-01-31,328.6,estandar,2005,1
2005-02-01,329.01,estandar,2005,2
2005-02-02,327.9,estandar,2005,2
2005-02-03,328.31,estandar,2005,2
2005-02-04,328.01,estandar,2005,2
2005-02-07,327.96,estandar,2005,2
2005-02-08,328.47,estandar,2005,2
2005-02-09,326.97,estandar,2005,2
2005-02-10,327.1,estandar,2005,2
2005-02-11,327.16,estandar,2005,2
2005-02-14,325.66,estandar,2005,2
2005-02-15,326.22,estandar,2005,2
2005-02-16,326.26,estandar,2005,2
2005-02-17,327.0,estandar,2005,2
2005-02-18,326.3,estandar,2005,2
2005-02-21,325.74,estandar,2005,2
2005-02-22,325.58,estandar,2005,2
2005-02-23,324.3,estandar,2005,2
2005-02-24,324.16,estandar,2005,2
2005-02-25,323.82,estandar,2005,2
2005-02-28,324.25,estandar,2005,2
2005-03-01,322.89,estandar,2005,3
2005-03-02,322.06,estandar,2005,3
2005-03-03,322.57,estandar,2005,3
2005-03-04,323.28,estandar,2005,3
2005-03-07,321.48,estandar,2005,3
2005-03-08,320.8,estandar,2005,3
2005-03-09,320.86,estandar,2005,3
2005-03-10,320.19,estandar,2005,3
2005-03-11,319.43,estandar,2005,3
2005-03-14,320.69,estandar,2005,3
2005-03-15,320.44,estandar,2005,3
2005-03-16,320.54,estandar,2005,3
2005-03-17,320.35,estandar,2005,3
2005-03-18,320.55,estandar,2005,3
2005-03-22,319.33,estandar,2005,3
2005-03-23,320.92,estandar,2005,3
2005-03-28,320.51,estandar,2005,3
2005-03-29,320.59,estandar,2005,3
2005-03-30,319.84,estandar,2005,3
2005-03-31,319.95,estandar,2005,3
2005-04-01,320.05,estandar,2005,4
2005-04-04,319.54,estandar,2005,4
2005-04-05,319.06,estandar,2005,4
2005-04-06,319.43,estandar,2005,4
2005-04-07,319.51,estandar,2005,4
2005-04-08,318.01,estandar,2005,4
2005-04-11,319.13,estandar,2005,4
2005-04-12,319.43,estandar,2005,4
2005-04-13,319.15,estandar,2005,4
2005-04-14,319.35,estandar,2005,4
2005-04-15,319.02,estandar,2005,4
2005-04-18,319.41,estandar,2005,4
2005-04-19,319.33,estandar,2005,4
2005-04-20,318.78,estandar,2005,4
2005-04-21,318.54,estandar,2005,4
2005-04-22,318.11,estandar,2005,4
2005-04-25,318.12,estandar,2005,4
2005-04-26,318.01,estandar,2005,4
2005-04-27,317.96,estandar,2005,4
2005-04-28,318.32,estandar,2005,4
2005-04-29,317.98,estandar,2005,4
2005-05-02,317.97,estandar,2005,5
2005-05-03,317.9,estandar,2005,5
2005-05-04,318.16,estandar,2005,5
2005-05-06,317.14,estandar,2005,5
2005-05-09,317.51,estandar,2005,5
2005-05-10,317.75,estandar,2005,5
2005-05-11,317.54,estandar,2005,5
2005-05-12,317.54,estandar,2005,5
2005-05-13,317.74,estandar,2005,5
2005-05-16,316.72,estandar,2005,5
2005-05-17,316.8,estandar,2005,5
2005-05-18,317.07,estandar,2005,5
2005-05-19,317.02,estandar,2005,5
2005-05-20,317.76,estandar,2005,5
2005-05-23,316.76,estandar,2005,5
2005-05-24,316.92,estandar,2005,5
2005-05-25,317.32,estandar,2005,5
2005-05-26,316.46,estandar,2005,5
2005-05-27,316.06,estandar,2005,5
2005-05-30,315.31,estandar,2005,5
2005-05-31,315.9,estandar,2005,5
2005-06-01,315.21,estandar,2005,6
2005-06-02,315.38,estandar,2005,6
2005-06-03,315.71,estandar,2005,6
2005-06-06,315.37,estandar,2005,6
2005-06-07,314.97,estandar,2005,6
2005-06-08,315.62,estandar,2005,6
2005-06-09,315.83,estandar,2005,6
2005-06-10,315.89,estandar,2005,6
2005-06-13,314.7,estandar,2005,6
2005-06-14,314.22,estandar,2005,6
2005-06-15,314.83,estandar,2005,6
2005-06-16,314.83,estandar,2005,6
2005-06-17,314.99,estandar,2005,6
2005-06-20,315.24,estandar,2005,6
2005-06-21,315.21,estandar,2005,6
2005-06-22,315.59,estandar,2005,6
2005-06-23,315.36,estandar,2005,6
2005-06-24,314.26,estandar,2005,6
2005-06-27,315.25,estandar,2005,6
2005-06-28,315.64,estandar,2005,6
2005-06-29,314.36,estandar,2005,6
2005-06-30,313.71,estandar,2005,6
2005-07-01,314.96,estandar,2005,7
2005-07-04,313.79,estandar,2005,7
2005-07-05,313.55,estandar,2005,7
2005-07-06,312.5,estandar,2005,7
2005-07-07,312.62,estandar,2005,7
2005-07-08,313.46,estandar,2005,7
2005-07-11,313.23,estandar,2005,7
2005-07-12,312.82,estandar,2005,7
2005-07-13,313.43,estandar,2005,7
2005-07-14,313.35,estandar,2005,7
2005-07-15,313.01,estandar,2005,7
2005-07-18,312.9,estandar,2005,7
2005-07-19,312.45,estandar,2005,7
2005-07-20,312.87,estandar,2005,7
2005-07-21,312.71,estandar,2005,7
2005-07-22,311.83,estandar,2005,7
2005-07-25,312.32,estandar,2005,7
2005-07-26,311.6,estandar,2005,7
2005-07-27,311.07,estandar,2005,7
2005-07-28,311.13,estandar,2005,7
2005-07-29,311.4,estandar,2005,7
2005-08-01,311.23,estandar,2005,8
2005-08-02,311.79,estandar,2005,8
2005-08-03,311.79,estandar,2005,8
2005-08-04,311.28,estandar,2005,8
2005-08-05,310.81,estandar,2005,8
2005-08-08,310.09,estandar,2005,8
2005-08-09,309.99,estandar,2005,8
2005-08-10,310.33,estandar,2005,8
2005-08-11,310.46,estandar,2005,8
2005-08-12,310.4,estandar,2005,8
2005-08-15,311.25,estandar,2005,8
2005-08-16,310.79,estandar,2005,8
2005-08-17,311.9,estandar,2005,8
2005-08-18,310.85,estandar,2005,8
2005-08-19,311.19,estandar,2005,8
2005-08-22,310.95,estandar,2005,8
2005-08-23,310.99,estandar,2005,8
2005-08-24,310.6,estandar,2005,8
2005-08-25,310.52,estandar,2005,8
2005-08-26,310.28,estandar,2005,8
2005-08-29,310.42,estandar,2005,8
2005-08-30,310.64,estandar,2005,8
2005-08-31,310.32,estandar,2005,8
2005-09-01,310.08,estandar,2005,9
2005-09-02,309.97,estandar,2005,9
2005-09-05,310.05,estandar,2005,9
2005-09-06,309.45,estandar,2005,9
2005-09-07,309.69,estandar,2005,9
2005-09-08,308.91,estandar,2005,9
2005-09-09,309.32,estandar,2005,9
2005-09-12,309.71,estandar,2005,9
2005-09-13,309.34,estandar,2005,9
2005-09-14,308.78,estandar,2005,9
2005-09-15,308.97,estandar,2005,9
2005-09-19,307.81,estandar,2005,9
2005-09-20,307.59,estandar,2005,9
2005-09-21,306.73,estandar,2005,9
2005-09-22,307.31,estandar,2005,9
2005-09-23,308.91,estandar,2005,9
2005-09-26,305.84,estandar,2005,9
2005-09-27,306.43,estandar,2005,9
2005-09-28,305.72,estandar,2005,9
2005-09-29,305.37,estandar,2005,9
2005-09-30,305.96,estandar,2005,9
2005-10-03,305.0,estandar,2005,10
2005-10-04,304.75,estandar,2005,10
2005-10-05,305.33,estandar,2005,10
2005-10-06,305.35,estandar,2005,10
2005-10-07,305.15,estandar,2005,10
2005-10-10,304.81,estandar,2005,10
2005-10-11,304.07,estandar,2005,10
2005-10-12,303.35,estandar,2005,10
2005-10-13,303.39,estandar,2005,10
2005-10-14,303.86,estandar,2005,10
2005-10-17,303.27,estandar,2005,10
2005-10-18,302.89,estandar,2005,10
2005-10-19,301.99,estandar,2005,10
2005-10-20,302.01,estandar,2005,10
2005-10-21,302.78,estandar,2005,10
2005-10-24,301.9,estandar,2005,10
2005-10-25,302.3,estandar,2005,10
2005-10-26,301.59,estandar,2005,10
2005-10-27,302.06,estandar,2005,10
2005-10-28,301.53,estandar,2005,10
2005-10-31,302.76,estandar,2005,10
2005-11-01,301.9,estandar,2005,11
2005-11-03,301.44,estandar,2005,11
2005-11-04,301.21,estandar,2005,11
2005-11-07,300.85,estandar,2005,11
2005-11-08,301.45,estandar,2005,11
2005-11-09,301.03,estandar,2005,11
2005-11-10,301.34,estandar,2005,11
2005-11-11,301.21,estandar,2005,11
2005-11-14,301.22,estandar,2005,11
2005-11-15,300.77,estandar,2005,11
2005-11-16,299.07,estandar,2005,11
2005-11-17,299.31,estandar,2005,11
2005-11-18,299.05,estandar,2005,11
2005-11-21,299.9,estandar,2005,11
2005-11-22,299.97,estandar,2005,11
2005-11-23,299.51,estandar,2005,11
2005-11-24,299.46,estandar,2005,11
2005-11-25,299.61,estandar,2005,11
2005-11-28,298.99,estandar,2005,11
2005-11-29,299.27,estandar,2005,11
2005-11-30,298.95,estandar,2005,11
2005-12-01,299.45,estandar,2005,12
2005-12-02,299.54,estandar,2005,12
2005-12-05,299.22,estandar,2005,12
2005-12-06,298.86,estandar,2005,12
2005-12-07,298.77,estandar,2005,12
2005-12-08,298.55,estandar,2005,12
2005-12-09,298.65,estandar,2005,12
2005-12-12,298.47,estandar,2005,12
2005-12-13,298.6,estandar,2005,12
2005-12-14,298.63,estandar,2005,12
2005-12-15,298.99,estandar,2005,12
2005-12-16,299.35,estandar,2005,12
2005-12-19,299.06,estandar,2005,12
2005-12-20,297.3,estandar,2005,12
2005-12-21,298.68,estandar,2005,12
2005-12-22,294.7,estandar,2005,12
2005-12-23,295.56,estandar,2005,12
2005-12-26,295.33,estandar,2005,12
2005-12-27,295.21,estandar,2005,12
